title_id,title_type,primary_title,original_title,year,runtime_minutes,genres,country
tt0013704,movie,The Trap,The Trap,1922,60,Drama,USA
tt0013705,movie,Trapped by the Mormons,Trapped by the Mormons,1922,97,"Crime,Drama",UK
tt0013741,movie,The Loves of Pharaoh,Das Weib des Pharao,1922,100,"Drama,History",Germany
tt0013750,movie,When Knighthood Was in Flower,When Knighthood Was in Flower,1922,120,"Drama,Romance",USA
tt0013802,movie,The Young Rajah,The Young Rajah,1922,54,"Drama,Romance",USA
tt0013830,movie,This Ancient Law,Das alte Gesetz,1923,128,Drama,Germany
tt0013909,movie,Cameo Kirby,Cameo Kirby,1923,70,Drama,USA
tt0013933,movie,The Faithful Heart,Coeur fidèle,1923,87,"Drama,Romance",France
tt0013951,movie,The Covered Wagon,The Covered Wagon,1923,98,"Adventure,Romance,Western",USA
tt0014029,movie,The Extra Girl,The Extra Girl,1923,68,"Comedy,Romance",USA
tt0014108,movie,The Blizzard,Gunnar Hedes saga,1923,101,Drama,Sweden
tt0014109,movie,The Saga of Gösta Berling,Gösta Berlings saga,1924,183,"Drama,Romance",Sweden
tt0014112,movie,Haldane of the Secret Service,Haldane of the Secret Service,1923,84,"Adventure,Crime,Drama",USA
tt0014142,movie,The Hunchback of Notre Dame,The Hunchback of Notre Dame,1923,133,"Drama,Horror,Romance",USA
tt0014205,movie,Little Old New York,Little Old New York,1923,110,"Comedy,Romance",USA
tt0014341,movie,Our Hospitality,Our Hospitality,1923,65,"Comedy,Romance,Thriller",USA
tt0014358,movie,The Pilgrim,The Pilgrim,1923,47,Comedy,USA
tt0014397,movie,Crime and Punishment,Raskolnikow,1923,135,Drama,Germany
tt0014416,movie,Rosita,Rosita,1923,99,"Comedy,Romance",USA
tt0014417,movie,The Wheel,La roue,1923,417,Drama,France
tt0014429,movie,Safety Last!,Safety Last!,1923,74,"Action,Comedy,Thriller",USA
tt0014440,movie,Scaramouche,Scaramouche,1923,124,"Drama,Romance",USA
tt0014446,movie,The Treasure,Der Schatz,1923,80,"Drama,Romance",Germany
tt0014463,movie,The Shock,The Shock,1923,96,Drama,USA
tt0014497,movie,Souls for Sale,Souls for Sale,1923,90,"Comedy,Drama,Romance",USA
tt0014516,movie,The Street,Die Straße,1923,74,Drama,Germany
tt0014524,movie,New Year's Eve,Sylvester,1924,66,Drama,Germany
tt0014532,movie,The Ten Commandments,The Ten Commandments,1923,136,"Biography,Drama,Fantasy",USA
tt0014538,movie,Three Ages,Three Ages,1923,63,Comedy,USA
tt0014586,movie,Waxworks,Das Wachsfigurenkabinett,1924,107,"Fantasy,Horror",Germany
tt0014604,movie,The White Rose,The White Rose,1923,100,"Drama,Romance",USA
tt0014605,movie,The White Sister,The White Sister,1923,143,"Drama,Romance",USA
tt0014606,movie,White Tiger,White Tiger,1923,86,"Crime,Drama,Mystery",USA
tt0014611,movie,Why Worry?,Why Worry?,1923,63,"Adventure,Comedy,Family",USA
tt0014624,movie,A Woman of Paris: A Drama of Fate,A Woman of Paris: A Drama of Fate,1923,82,"Drama,Romance",USA
tt0014636,movie,Zaza,Zaza,1923,84,"Drama,Romance",USA
tt0014646,movie,Aelita: Queen of Mars,Aelita,1924,111,"Adventure,Comedy,Drama",Soviet Union
tt0014672,movie,America,America,1924,141,"Drama,History,War",USA
tt0014702,movie,Beau Brummel,Beau Brummel,1924,135,"Drama,History,Romance",USA
tt0014721,movie,Black Oxen,Black Oxen,1923,80,"Drama,Romance,Sci-Fi",USA
tt0014760,movie,Captain January,Captain January,1924,64,Drama,USA
tt0014770,movie,The Chechahcos,The Chechahcos,1923,87,"Adventure,Drama",USA
tt0014826,movie,Dante's Inferno,Dante's Inferno,1924,60,"Drama,Horror,Romance",USA
tt0014854,movie,Dorothy Vernon of Haddon Hall,Dorothy Vernon of Haddon Hall,1924,135,"Drama,History,Romance",USA
tt0014869,movie,The Enchanted Cottage,The Enchanted Cottage,1924,70,Drama,USA
tt0014874,movie,The Family Secret,The Family Secret,1924,70,Drama,USA
tt0014898,movie,Whirlpool of Fate,La fille de l'eau,1925,71,"Drama,Romance",France
tt0014900,movie,Finances of the Grand Duke,Die Finanzen des Großherzogs,1924,80,Comedy,Germany
tt0014925,movie,Forbidden Paradise,Forbidden Paradise,1924,69,Comedy,USA
tt0014945,movie,Girl Shy,Girl Shy,1924,87,"Comedy,Romance",USA
tt0014972,movie,He Who Gets Slapped,HE Who Gets Slapped,1924,95,"Drama,Romance,Thriller",USA
tt0014982,movie,Her Night of Romance,Her Night of Romance,1924,70,"Comedy,Romance",USA
tt0015002,movie,Hot Water,Hot Water,1924,53,Comedy,USA
tt0015014,movie,L'inhumaine,L'inhumaine,1924,135,"Adventure,Drama,Mystery",France
tt0015016,movie,The Iron Horse,The Iron Horse,1924,150,"History,Romance,Western",USA
tt0015018,movie,Isn't Life Wonderful,Isn't Life Wonderful,1924,115,"Drama,Romance",USA
tt0015022,movie,Janice Meredith,Janice Meredith,1924,153,"Drama,History,Romance",USA
tt0015036,movie,Edmund Kean: Prince Among Lovers,Kean,1924,136,Drama,France
tt0015064,movie,The Last Laugh,Der letzte Mann,1924,77,Drama,Germany
tt0015116,movie,Manhandled,Manhandled,1924,75,"Comedy,Drama",USA
tt0015119,movie,The Marriage Circle,The Marriage Circle,1924,85,Comedy,USA
tt0015136,movie,Michael,Michael,1924,93,"Drama,Romance",Germany
tt0015145,movie,Monsieur Beaucaire,Monsieur Beaucaire,1924,106,"Drama,Romance",USA
tt0015163,movie,The Navigator,The Navigator,1924,59,"Action,Comedy,Romance",USA
tt0015167,movie,The Extraordinary Adventures of Mr. West in the Land of the Bolsheviks,Neobychainye priklyucheniya mistera Vesta v strane bolshevikov,1924,94,Comedy,Soviet Union
tt0015174,movie,Die Nibelungen: Kriemhild's Revenge,Die Nibelungen: Kriemhilds Rache,1924,129,"Adventure,Drama,Fantasy",Germany
tt0015175,movie,Die Nibelungen: Siegfried,Die Nibelungen: Siegfried,1924,143,"Adventure,Drama,Fantasy",Germany
tt0015200,movie,Open All Night,Open All Night,1924,64,Comedy,USA
tt0015202,movie,The Hands of Orlac,Orlacs Hände,1924,92,"Crime,Horror,Mystery","Austria, Germany"
tt0015213,movie,The Cigarette Girl of Mosselprom,Papirosnitsa ot Mosselproma,1924,78,"Comedy,Romance",Soviet Union
tt0015214,movie,At 3:25,Paris qui dort,1925,59,Sci-Fi,France
tt0015224,movie,Peter Pan,Peter Pan,1924,105,"Adventure,Family,Fantasy",USA
tt0015268,movie,The Red Lily,The Red Lily,1924,81,Drama,USA
tt0015289,movie,Romola,Romola,1924,102,"Drama,History",USA
tt0015310,movie,The Sea Hawk,The Sea Hawk,1924,123,"Adventure,Drama,Romance",USA
tt0015312,movie,Secrets,Secrets,1924,108,Drama,USA
tt0015324,movie,Sherlock Jr.,Sherlock Jr.,1924,45,"Action,Comedy,Romance",USA
tt0015361,movie,Strike,Stachka,1925,82,Drama,Soviet Union
tt0015400,movie,The Thief of Bagdad,The Thief of Bagdad,1924,155,"Adventure,Family,Fantasy",USA
tt0015493,movie,White Shadows,The White Shadow,1924,82,Drama,UK
tt0015498,movie,Wild Oranges,Wild Oranges,1924,88,"Drama,Romance",USA
tt0015500,movie,Wine of Youth,Wine of Youth,1924,72,"Comedy,Drama",USA
tt0015518,movie,Yolanda,Yolanda,1924,74,Romance,USA
tt0015532,movie,The Adventures of Prince Achmed,Die Abenteuer des Prinzen Achmed,1926,80,"Adventure,Animation,Family",Germany
tt0015624,movie,The Big Parade,The Big Parade,1925,151,"Drama,Romance,War",USA
tt0015634,movie,Body and Soul,Body and Soul,1925,102,Drama,USA
tt0015643,movie,Braveheart,Braveheart,1925,71,Western,USA
tt0015648,movie,Battleship Potemkin,Bronenosets Potemkin,1925,75,"Drama,History,Thriller",Soviet Union
tt0015684,movie,The Circle,The Circle,1925,71,"Comedy,Drama",USA
tt0015687,movie,Clash of the Wolves,Clash of the Wolves,1925,74,"Adventure,Romance,Western",USA
tt0015693,movie,Cobra,Cobra,1925,70,"Drama,Romance",USA
tt0015758,movie,Don Q Son of Zorro,Don Q Son of Zorro,1925,111,"Adventure,Romance",USA
tt0015768,movie,Master of the House,Du skal ære din hustru,1925,111,"Comedy,Drama",Denmark
tt0015772,movie,The Eagle,The Eagle,1925,73,"Action,Adventure,Comedy",USA
tt0015794,movie,The Phantom of the Moulin-Rouge,Le fantôme du Moulin-Rouge,1925,90,"Drama,Fantasy",France
tt0015801,movie,The Living Dead Man,Feu Mathias Pascal,1926,170,"Comedy,Drama,Romance",France
tt0015841,movie,The Freshman,The Freshman,1925,77,"Comedy,Family,Romance",USA
tt0015842,movie,The Joyless Street,Die freudlose Gasse,1925,125,Drama,Germany
tt0015847,movie,Furusato no uta,Furusato no uta,1926,45,Drama,Japan
tt0015861,movie,The Bride of Glomdal,Glomdalsbruden,1926,115,"Drama,Romance","Norway, Sweden"
tt0015863,movie,Go West,Go West,1925,69,"Comedy,Western",USA
tt0015864,movie,The Gold Rush,The Gold Rush,1925,95,"Adventure,Comedy,Drama",USA
tt0015872,movie,The Goose Woman,The Goose Woman,1925,80,Drama,USA
tt0015881,movie,Greed,Greed,1924,140,"Drama,Thriller,Western",USA
tt0015883,movie,Mother of Mine,Gribiche,1926,113,Drama,France
tt0015909,movie,Her Sister from Paris,Her Sister from Paris,1925,70,Comedy,USA
tt0015935,movie,El húsar de la muerte,El húsar de la muerte,1925,65,"Biography,Drama,History",Chile
tt0016004,movie,Lady Windermere's Fan,Lady Windermere's Fan,1925,120,Comedy,USA
tt0016005,movie,Lady of the Night,Lady of the Night,1925,70,"Drama,Romance",USA
tt0016006,movie,The Lady,The Lady,1925,96,Drama,USA
tt0016013,movie,Lazybones,Lazybones,1925,85,"Action,Comedy,Drama",USA
tt0016023,movie,Lights of Old Broadway,Lights of Old Broadway,1925,70,"Drama,Romance",USA
tt0016028,movie,Little Annie Rooney,Little Annie Rooney,1925,94,"Comedy,Drama",USA
tt0016029,movie,The Little Colonel,The Little Colonel,1935,81,"Comedy,Family,Musical",USA
tt0016039,movie,The Lost World,The Lost World,1925,110,"Adventure,Fantasy,Sci-Fi",USA
tt0016104,movie,The Merry Widow,The Merry Widow,1925,137,"Drama,Romance",USA
tt0016123,movie,The Monster,The Monster,1925,86,"Comedy,Horror,Mystery",USA
tt0016142,movie,The Mystic,The Mystic,1925,70,Drama,USA
tt0016185,movie,Orochi,Orochi,1925,74,"Action,Adventure",Japan
tt0016201,movie,Parisian Love,Parisian Love,1925,70,"Crime,Drama,Romance",USA
tt0016205,movie,Paths to Paradise,Paths to Paradise,1925,78,"Comedy,Crime,Romance",USA
tt0016220,movie,The Phantom of the Opera,The Phantom of the Opera,1925,93,Horror,USA
tt0016226,movie,The Plastic Age,The Plastic Age,1925,73,"Comedy,Romance,Sport",USA
tt0016230,movie,The Pleasure Garden,The Pleasure Garden,1925,75,"Drama,Romance","UK, Germany"
tt0016232,movie,Poil de carotte,Poil de carotte,1925,108,Drama,France
tt0016240,movie,Prem Sanyas,Prem Sanyas,1925,97,Drama,"India, Germany"
tt0016241,movie,Pretty Ladies,Pretty Ladies,1925,74,"Comedy,Drama",USA
tt0016258,movie,The Rag Man,The Rag Man,1925,68,"Comedy,Drama",USA
tt0016276,movie,The Red Kimona,The Red Kimona,1925,77,"Biography,Drama,Romance",USA
tt0016288,movie,Riders of the Purple Sage,Riders of the Purple Sage,1925,56,"Action,Drama,Western",USA
tt0016294,movie,The Road to Yesterday,The Road to Yesterday,1925,107,"Drama,Fantasy,Romance",USA
tt0016308,movie,Sally of the Sawdust,Sally of the Sawdust,1925,104,Comedy,USA
tt0016309,movie,"Sally, Irene and Mary","Sally, Irene and Mary",1925,58,"Comedy,Drama",USA
tt0016310,movie,The Salvation Hunters,The Salvation Hunters,1925,70,Drama,USA
tt0016332,movie,Seven Chances,Seven Chances,1925,56,"Comedy,Romance",USA
tt0016338,movie,She,She,1925,98,"Adventure,Fantasy,Sci-Fi","UK, Germany"
tt0016377,movie,Soul-Fire,Soul-Fire,1925,88,Drama,USA
tt0016392,movie,The City Without Jews,Die Stadt ohne Juden,1924,91,Drama,Austria
tt0016394,movie,Stage Struck,Stage Struck,1925,70,Comedy,USA
tt0016395,movie,Stella Dallas,Stella Dallas,1925,110,Drama,USA
tt0016461,movie,Tumbleweeds,Tumbleweeds,1925,78,"Action,Romance,Western",USA
tt0016473,movie,The Unholy Three,The Unholy Three,1925,86,"Crime,Drama,Romance",USA
tt0016480,movie,The Vanishing American,The Vanishing American,1925,110,Western,USA
tt0016481,movie,Variety,Varieté,1925,104,"Crime,Drama,Romance",Germany
tt0016491,movie,Mother,Visages d'enfants,1925,114,"Drama,Mystery,Romance","Switzerland, France"
tt0016493,movie,The Imaginary Voyage,Le voyage imaginaire,1926,80,"Comedy,Drama,Fantasy",France
tt0016544,movie,The Wizard of Oz,The Wizard of Oz,1925,95,"Adventure,Comedy,Family",USA
tt0016545,movie,Wolfblood,Wolfblood,1925,68,"Adventure,Drama,Romance",USA
tt0016548,movie,A Woman of the World,A Woman of the World,1925,70,"Comedy,Drama",USA
tt0016559,movie,Zakroyshchik iz Torzhka,Zakroyshchik iz Torzhka,1925,65,Comedy,Soviet Union
tt0016560,movie,Zander the Great,Zander the Great,1925,80,"Action,Comedy,Drama",USA
tt0016563,movie,The Chronicles of the Gray House,Zur Chronik von Grieshuus,1925,110,Drama,Germany
tt0016627,movie,Bardelys the Magnificent,Bardelys the Magnificent,1926,90,"Drama,Romance",USA
tt0016629,movie,The Bat,The Bat,1926,86,"Mystery,Thriller",USA
tt0016630,movie,Battling Butler,Battling Butler,1926,77,"Action,Comedy,Romance",USA
tt0016634,movie,Beau Geste,Beau Geste,1926,101,"Action,Adventure,Drama",USA
tt0016640,movie,The Bells,The Bells,1926,68,"Crime,Drama,Horror",USA
tt0016643,movie,The Better 'Ole,The Better 'Ole,1926,95,"Comedy,Drama,War",USA
tt0016646,movie,Beverly of Graustark,Beverly of Graustark,1926,70,"Comedy,Romance",USA
tt0016654,movie,The Black Pirate,The Black Pirate,1926,88,"Action,Adventure",USA
tt0016655,movie,The Blackbird,The Blackbird,1926,86,"Crime,Drama,Romance",USA
tt0016664,movie,The Blue Eagle,The Blue Eagle,1926,58,"Action,Drama",USA
tt0016669,movie,La Bohème,La Bohème,1926,95,"Drama,Romance",USA
tt0016672,movie,The Boob,The Boob,1926,64,"Comedy,Romance",USA
tt0016690,movie,Brown of Harvard,Brown of Harvard,1926,85,"Action,Drama,Romance",USA
tt0016691,movie,The Bridal Party in Hardanger,Brudeferden i Hardanger,1926,104,"Drama,Romance",Norway
tt0016762,movie,Dancing Mothers,Dancing Mothers,1926,66,Drama,USA
tt0016804,movie,Don Juan,Don Juan,1926,110,"Adventure,Romance",USA
tt0016822,movie,Ella Cinders,Ella Cinders,1926,75,"Comedy,Romance",USA
tt0016827,movie,Eve's Leaves,Eve's Leaves,1926,75,"Comedy,Romance",USA
tt0016832,movie,Exit Smiling,Exit Smiling,1926,77,"Comedy,Romance",USA
tt0016847,movie,Faust,Faust: Eine deutsche Volkssage,1926,107,"Drama,Fantasy,Horror",Germany
tt0016854,movie,Fig Leaves,Fig Leaves,1926,70,"Comedy,Romance",USA
tt0016871,movie,Fine Manners,Fine Manners,1926,70,Comedy,USA
tt0016884,movie,Flesh and the Devil,Flesh and the Devil,1926,112,"Drama,Romance",USA
tt0016895,movie,For Heaven's Sake,For Heaven's Sake,1926,58,"Action,Comedy,Romance",USA
tt0016914,movie,Secrets of a Soul,Geheimnisse einer Seele,1926,97,Drama,Germany
tt0016939,movie,The Great K & A Train Robbery,The Great K & A Train Robbery,1926,53,Western,USA
tt0016947,movie,Hands Up!,Hands Up!,1926,60,"Action,Comedy,War",USA
tt0016953,movie,The Holy Mountain,Der heilige Berg,1926,100,Drama,Germany
tt0016971,movie,His First Flame,His First Flame,1927,48,Comedy,USA
tt0017004,movie,It's the Old Army Game,It's the Old Army Game,1926,70,"Adventure,Comedy,Romance",USA
tt0017028,movie,Kid Boots,Kid Boots,1926,77,"Comedy,Romance",USA
tt0017029,movie,Kiki,Kiki,1926,108,Comedy,USA
tt0017048,movie,A Page of Madness,Kurutta ippêji,1926,70,"Drama,Horror,Thriller",Japan
tt0017075,movie,The Lodger: A Story of the London Fog,The Lodger: A Story of the London Fog,1927,92,"Crime,Drama,Mystery",UK
tt0017082,movie,Love 'Em and Leave 'Em,Love 'Em and Leave 'Em,1926,76,"Comedy,Drama,Romance",USA
tt0017096,movie,Maciste in Hell,Maciste all'inferno,1925,95,"Action,Drama,Fantasy",Italy
tt0017103,movie,The Magician,The Magician,1926,83,"Drama,Fantasy,Horror",USA
tt0017119,movie,Mantrap,Mantrap,1926,86,Comedy,USA
tt0017120,movie,Mare Nostrum,Mare Nostrum,1926,102,"Drama,War",USA
tt0017128,movie,Mother,Mat,1926,89,Drama,Soviet Union
tt0017136,movie,Metropolis,Metropolis,1927,153,"Drama,Sci-Fi",Germany
tt0017159,movie,The Adventures of the Three Reporters,Miss Mend,1926,250,"Adventure,Comedy,Crime",Soviet Union
tt0017184,movie,My Lady of Whims,My Lady of Whims,1925,59,Comedy,USA
tt0017195,movie,Honor,Namus,1925,62,Drama,Soviet Union
tt0017196,movie,Nana,Nana,1926,150,"Drama,Romance",France
tt0017198,movie,Nell Gwyn,Nell Gwyn,1926,80,"Biography,Drama,History",UK
tt0017226,movie,Old Ironsides,Old Ironsides,1926,111,"Drama,History",USA
tt0017271,movie,By the Law,Po zakonu,1926,80,Drama,Soviet Union
tt0017293,movie,Three Thieves,Protsess o tryokh millionakh,1926,66,Comedy,Soviet Union
tt0017329,movie,The Road to Mandalay,The Road to Mandalay,1926,70,Drama,USA
tt0017338,movie,The Knight of the Rose,Der Rosenkavalier,1925,105,Comedy,Austria
tt0017350,movie,The Scarlet Letter,The Scarlet Letter,1926,115,Drama,USA
tt0017354,movie,The Sea Beast,The Sea Beast,1926,136,"Action,Adventure,Fantasy",USA
tt0017374,movie,The Shamrock Handicap,The Shamrock Handicap,1926,66,"Drama,Romance",USA
tt0017378,movie,The Overcoat,Shinel,1926,84,Drama,Soviet Union
tt0017382,movie,The Show-Off,The Show-Off,1926,82,"Comedy,Drama",USA
tt0017409,movie,So This Is Paris,So This Is Paris,1926,60,Comedy,USA
tt0017410,movie,So's Your Old Man,So's Your Old Man,1926,67,Comedy,USA
tt0017416,movie,The Son of the Sheik,The Son of the Sheik,1926,68,"Adventure,Drama,Romance",USA
tt0017419,movie,The Sorrows of Satan,The Sorrows of Satan,1926,90,"Drama,Romance",USA
tt0017423,movie,Sparrows,Sparrows,1926,109,Drama,USA
tt0017437,movie,The Strong Man,The Strong Man,1926,75,Comedy,USA
tt0017438,movie,The Student of Prague,Der Student von Prag,1926,110,"Drama,Horror",Germany
tt0017448,movie,Tartuffe,Herr Tartüff,1925,74,"Comedy,Drama",Germany
tt0017449,movie,The Temptress,The Temptress,1926,62,"Drama,Romance",USA
tt0017463,movie,3 Bad Men,3 Bad Men,1926,92,"Romance,Western",USA
tt0017480,movie,Torrent,Torrent,1926,88,"Drama,Romance",USA
tt0017483,movie,"Tramp, Tramp, Tramp","Tramp, Tramp, Tramp",1926,62,"Adventure,Comedy,Romance",USA
tt0017519,movie,The Volga Boatman,The Volga Boatman,1926,120,"Drama,Romance",USA
tt0017534,movie,West Point,West Point,1927,95,"Drama,Romance,Sport",USA
tt0017540,movie,What Price Glory,What Price Glory,1926,116,"Comedy,Drama,War",USA
tt0017567,movie,The Winning of Barbara Worth,The Winning of Barbara Worth,1926,89,"Drama,Romance,Western",USA
tt0017619,movie,Almost Human,Almost Human,1927,60,"Drama,Romance",USA
tt0017621,movie,A Daughter of Destiny,Alraune,1928,108,"Drama,Fantasy,Horror",Germany
tt0017632,movie,Annie Laurie,Annie Laurie,1927,90,"Drama,Romance",USA
tt0017653,movie,Women of Ryazan,Baby ryazanskie,1927,67,Drama,Soviet Union
tt0017662,movie,Barbed Wire,Barbed Wire,1927,67,"Drama,Romance,War",USA
tt0017667,movie,The Beloved Rogue,The Beloved Rogue,1927,99,"Adventure,Drama,History",USA
tt0017726,movie,Café Elektric,Café Elektric,1927,91,Drama,Austria
tt0017735,movie,Captain Salvation,Captain Salvation,1927,87,"Drama,Romance",USA
tt0017736,movie,The Loves of Casanova,Casanova,1927,132,"Biography,Drama","France, Germany"
tt0017739,movie,The Cat and the Canary,The Cat and the Canary,1927,108,"Comedy,Horror,Mystery",USA
tt0017750,movie,Chicago,Chicago,1927,118,"Comedy,Crime,Drama",USA
tt0017751,movie,Children of Divorce,Children of Divorce,1927,70,"Drama,Romance",USA
tt0017765,movie,College,College,1927,66,"Comedy,Drama,Sport",USA
tt0017809,movie,The Girl with the Hat Box,Devushka s korobkoy,1927,60,"Comedy,Drama,Romance",Soviet Union
tt0017825,movie,When Boys Leave Home,Downhill,1927,80,"Adventure,Drama,Thriller",UK
tt0017832,movie,The Drop Kick,The Drop Kick,1927,62,"Drama,Sport",USA
tt0017843,movie,Easy Virtue,Easy Virtue,1927,80,"Romance,Thriller",UK
tt0017860,movie,The Fair Co-Ed,The Fair Co-Ed,1927,71,Comedy,USA
tt0017886,movie,The First Auto,The First Auto,1927,75,"Comedy,Drama",USA
tt0017918,movie,The Gaucho,The Gaucho,1927,115,"Adventure,Romance",USA
tt0017925,movie,The General,The General,1926,67,"Action,Adventure,Comedy",USA
tt0017928,movie,Get Your Man,Get Your Man,1927,63,"Comedy,Romance",USA
